timestamp,asset,result,attempt
2025-06-27 14:15:06,SOL/USDT,L,
2025-06-27 14:15:06,SOL/USDT,L,
2025-06-27 14:17:05,SOL/USDT,W,1.0
2025-06-27 14:17:05,SOL/USDT,W,1.0
2025-06-27 14:23:07,ADA/USDT,L,
2025-06-27 14:23:07,ADA/USDT,L,
2025-06-27 14:29:06,ADA/USDT,L,
2025-06-27 14:29:06,ADA/USDT,L,
2025-06-27 14:33:06,SOL/USDT,W,2.0
2025-06-27 14:33:06,SOL/USDT,W,2.0
2025-06-27 14:35:06,SOL/USDT,W,1.0
2025-06-27 14:35:06,SOL/USDT,W,1.0
2025-06-27 14:41:06,SOL/USDT,L,
2025-06-27 14:41:06,SOL/USDT,L,
2025-06-27 14:47:06,ADA/USDT,L,
2025-06-27 14:47:06,ADA/USDT,L,
2025-06-27 14:51:07,SOL/USDT,W,2.0
2025-06-27 14:51:07,SOL/USDT,W,2.0
2025-06-27 14:53:06,ADA/USDT,W,1.0
2025-06-27 14:53:06,ADA/USDT,W,1.0
2025-06-27 14:59:06,ADA/USDT,L,
2025-06-27 14:59:06,ADA/USDT,L,
2025-06-27 15:03:06,ETH/USDT,W,2.0
2025-06-27 15:03:06,ETH/USDT,W,2.0
2025-06-27 15:07:06,ADA/USDT,W,2.0
2025-06-27 15:07:06,ADA/USDT,W,2.0
2025-06-27 15:09:06,ADA/USDT,W,1.0
2025-06-27 15:09:06,ADA/USDT,W,1.0
2025-06-27 15:11:06,ADA/USDT,W,1.0
2025-06-27 15:11:06,ADA/USDT,W,1.0
2025-06-27 15:17:06,ADA/USDT,L,
2025-06-27 15:17:06,ADA/USDT,L,
2025-06-27 15:21:06,XRP/USDT,W,2.0
2025-06-27 15:21:06,XRP/USDT,W,2.0
2025-06-27 15:23:06,ADA/USDT,W,1.0
2025-06-27 15:23:06,ADA/USDT,W,1.0
2025-06-27 15:25:06,ADA/USDT,W,1.0
2025-06-27 15:25:06,ADA/USDT,W,1.0
2025-06-27 15:31:06,ADA/USDT,L,
2025-06-27 15:31:06,ADA/USDT,L,
2025-06-27 15:33:05,ADA/USDT,W,1.0
2025-06-27 15:33:05,ADA/USDT,W,1.0
2025-06-27 15:39:06,ADA/USDT,L,
2025-06-27 15:39:06,ADA/USDT,L,
2025-06-27 15:45:06,BTC/USDT,L,
2025-06-27 15:45:06,BTC/USDT,L,
2025-06-27 15:47:06,ADA/USDT,W,1.0
2025-06-27 15:47:06,ADA/USDT,W,1.0
2025-06-27 15:51:06,XRP/USDT,W,2.0
2025-06-27 15:51:06,XRP/USDT,W,2.0
2025-06-27 15:57:06,ETH/USDT,W,2.0
2025-06-27 15:57:06,ETH/USDT,W,2.0
2025-06-27 16:03:06,ADA/USDT,L,
2025-06-27 16:03:06,ADA/USDT,L,
2025-06-27 16:05:05,XRP/USDT,W,1.0
2025-06-27 16:05:05,XRP/USDT,W,1.0
2025-06-27 16:07:06,XRP/USDT,W,1.0
2025-06-27 16:07:06,XRP/USDT,W,1.0
2025-06-27 16:11:06,BTC/USDT,W,1.0
2025-06-27 16:11:06,BTC/USDT,W,1.0
2025-06-27 16:17:06,XRP/USDT,L,
2025-06-27 16:17:06,XRP/USDT,L,
2025-06-27 16:19:06,ADA/USDT,W,1.0
2025-06-27 16:19:06,ADA/USDT,W,1.0
2025-06-27 16:26:06,ETH/USDT,W,1.0
2025-06-27 16:26:06,ETH/USDT,W,1.0
2025-06-27 16:30:06,ETH/USDT,W,2.0
2025-06-27 16:30:06,ETH/USDT,W,2.0
2025-06-27 16:34:06,XRP/USDT,W,2.0
2025-06-27 16:34:06,XRP/USDT,W,2.0
2025-06-27 16:36:06,XRP/USDT,W,1.0
2025-06-27 16:36:06,XRP/USDT,W,1.0
2025-06-27 16:38:06,SOL/USDT,W,1.0
2025-06-27 16:38:06,SOL/USDT,W,1.0
2025-06-27 17:02:07,SOL/USDT,W,2.0
2025-06-27 17:02:07,SOL/USDT,W,2.0
2025-06-27 17:06:07,XRP/USDT,W,2.0
2025-06-27 17:06:07,XRP/USDT,W,2.0
2025-06-27 17:08:05,XRP/USDT,W,1.0
2025-06-27 17:08:05,XRP/USDT,W,1.0
2025-06-27 17:12:06,XRP/USDT,W,2.0
2025-06-27 17:12:06,XRP/USDT,W,2.0
2025-06-27 17:16:06,SOL/USDT,W,2.0
2025-06-27 17:16:06,SOL/USDT,W,2.0
2025-06-27 17:18:06,SOL/USDT,W,1.0
2025-06-27 17:18:06,SOL/USDT,W,1.0
2025-06-27 17:24:07,SOL/USDT,L,
2025-06-27 17:24:07,SOL/USDT,L,
2025-06-27 17:26:06,SOL/USDT,W,1.0
2025-06-27 17:26:06,SOL/USDT,W,1.0
2025-06-27 17:28:06,ADA/USDT,W,1.0
2025-06-27 17:28:06,ADA/USDT,W,1.0
2025-06-27 17:39:06,ETH/USDT,W,1.0
2025-06-27 17:39:06,ETH/USDT,W,1.0
2025-06-27 17:45:06,ETH/USDT,L,
2025-06-27 17:45:06,ETH/USDT,L,
2025-06-27 17:51:06,SOL/USDT,W,1.0
2025-06-27 17:51:06,SOL/USDT,W,1.0
2025-06-27 17:57:06,SOL/USDT,L,
2025-06-27 17:57:06,SOL/USDT,L,
2025-06-27 18:03:06,ETH/USDT,L,
2025-06-27 18:03:06,ETH/USDT,L,
2025-06-27 18:07:06,ETH/USDT,W,2.0
2025-06-27 18:07:06,ETH/USDT,W,2.0
2025-06-27 18:11:06,ETH/USDT,W,1.0
2025-06-27 18:11:06,ETH/USDT,W,1.0
2025-06-27 18:25:06,ADA/USDT,L,
2025-06-27 18:25:06,ADA/USDT,L,
2025-06-27 18:27:06,XRP/USDT,W,1.0
2025-06-27 18:27:06,XRP/USDT,W,1.0
2025-06-27 18:29:06,SOL/USDT,W,1.0
2025-06-27 18:31:05,SOL/USDT,W,1.0
2025-06-27 18:35:06,SOL/USDT,W,2.0
2025-06-27 18:39:06,SOL/USDT,W,2.0
2025-06-27 18:41:06,XRP/USDT,W,1.0
2025-06-27 18:43:05,SOL/USDT,W,1.0
2025-06-27 18:49:06,SOL/USDT,L,
2025-06-27 18:53:06,ADA/USDT,W,2.0
2025-06-27 18:57:06,ETH/USDT,W,2.0
2025-06-27 19:01:06,BTC/USDT,W,2.0
2025-06-27 19:03:05,XRP/USDT,W,1.0
2025-06-27 19:07:06,ADA/USDT,W,2.0
2025-06-27 19:09:06,ADA/USDT,W,1.0
2025-06-27 19:15:07,XRP/USDT,L,
2025-06-27 19:21:06,BTC/USDT,L,
2025-06-27 19:25:06,BTC/USDT,W,2.0
2025-06-27 19:31:06,BTC/USDT,L,
2025-06-27 19:33:05,SOL/USDT,W,1.0
2025-06-27 19:35:06,BTC/USDT,W,1.0
2025-06-27 19:37:06,ADA/USDT,W,1.0
2025-06-27 19:43:06,ADA/USDT,L,
2025-06-27 19:47:07,ADA/USDT,W,2.0
2025-06-27 19:53:06,SOL/USDT,L,
2025-06-27 19:57:07,SOL/USDT,W,2.0
2025-06-27 20:03:06,BTC/USDT,L,
2025-06-27 20:05:05,BTC/USDT,W,1.0
2025-06-27 20:11:07,XRP/USDT,L,
2025-06-27 20:13:06,ADA/USDT,W,1.0
2025-06-27 20:17:06,ADA/USDT,W,2.0
2025-06-27 20:23:06,BTC/USDT,L,
2025-06-27 20:29:06,SOL/USDT,L,
2025-06-27 20:31:05,SOL/USDT,W,1.0
2025-06-27 20:33:06,BTC/USDT,W,1.0
2025-06-27 20:39:06,BTC/USDT,L,
2025-06-27 20:41:05,BTC/USDT,W,1.0
2025-06-27 20:47:06,BTC/USDT,L,
2025-06-27 20:51:05,SOL/USDT,W,1.0
2025-06-27 20:55:06,BTC/USDT,W,1.0
2025-06-27 20:59:06,BTC/USDT,W,2.0
2025-06-27 21:03:06,BTC/USDT,W,2.0
2025-06-27 21:09:06,SOL/USDT,L,
2025-06-27 21:11:06,SOL/USDT,W,1.0
2025-06-27 21:17:07,BTC/USDT,L,
2025-06-27 21:22:05,BTC/USDT,W,1.0
2025-06-27 21:30:06,XRP/USDT,W,1.0
2025-06-27 21:32:05,BTC/USDT,W,1.0
2025-06-27 21:34:06,SOL/USDT,W,1.0
2025-06-27 21:40:06,BTC/USDT,W,2.0
2025-06-27 21:47:06,XRP/USDT,W,1.0
2025-06-27 21:54:06,BTC/USDT,W,2.0
2025-06-27 22:02:06,SOL/USDT,L,
2025-06-27 22:04:06,SOL/USDT,W,1.0
2025-06-27 22:06:06,SOL/USDT,W,1.0
2025-06-27 22:08:06,BTC/USDT,W,1.0
2025-06-27 22:12:06,BTC/USDT,W,2.0
2025-06-27 22:16:07,BTC/USDT,W,2.0
2025-06-27 22:20:06,SOL/USDT,W,2.0
2025-06-27 22:24:06,SOL/USDT,W,2.0
2025-06-27 22:30:07,SOL/USDT,L,
2025-06-27 22:36:06,BTC/USDT,L,
2025-06-27 22:40:06,ADA/USDT,W,2.0
2025-06-27 22:42:06,ADA/USDT,W,1.0
2025-06-27 22:44:06,XRP/USDT,W,1.0
2025-06-27 22:46:05,XRP/USDT,W,1.0
2025-06-27 22:48:05,ADA/USDT,W,1.0
2025-06-27 22:50:06,XRP/USDT,W,1.0
2025-06-27 22:56:06,BTC/USDT,L,
2025-06-27 23:00:06,BTC/USDT,W,2.0
2025-06-27 23:12:06,SOL/USDT,W,2.0
2025-06-27 23:18:06,BTC/USDT,L,
2025-06-27 23:26:06,BTC/USDT,L,
2025-06-27 23:30:06,ETH/USDT,W,2.0
2025-06-27 23:35:06,ETH/USDT,W,1.0
2025-06-27 23:41:06,ETH/USDT,L,
2025-06-27 23:49:06,ADA/USDT,W,1.0
2025-06-27 23:55:07,ADA/USDT,L,
2025-06-27 23:57:06,XRP/USDT,W,1.0
